"ksic1_cd","ksic1_nm","ksic2_cd","ksic2_nm","ksic3_cd","ksic3_nm","ksic4_cd","ksic4_nm","ksic5_cd","ksic5_nm","ksic_C"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","631","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","6311","자료처리, 호스팅 및 관련 서비스업","63111","자료 처리업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","631","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","6311","자료처리, 호스팅 및 관련 서비스업","63112","호스팅 및 관련 서비스업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","631","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","6312","포털 및 기타 인터넷 정보매개 서비스업","63120","포털 및 기타 인터넷 정보매개 서비스업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","639","기타 정보 서비스업","6391","뉴스 제공업","63910","뉴스 제공업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","639","기타 정보 서비스업","6399","그외 기타 정보 서비스업","63991","데이터베이스 및 온라인정보 제공업","C9"
"J","출판, 영상, 방송통신 및 정보서비스업 (58 ~ 63)","63","정보서비스업","639","기타 정보 서비스업","6399","그외 기타 정보 서비스업","63999","그외 기타 정보 서비스업","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6411","중앙은행","64110","중앙은행","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6412","일반은행","64121","국내은행","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6412","일반은행","64122","외국은행","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6413","신용조합 및 저축기관","64131","신용조합","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6413","신용조합 및 저축기관","64132","상호저축은행","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","641","은행 및 저축기관","6413","신용조합 및 저축기관","64139","기타 저축기관","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","642","투자기관","6420","투자기관","64201","자산운용회사","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","642","투자기관","6420","투자기관","64209","기타 투자기관","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6491","여신금융업","64911","금융리스업","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6491","여신금융업","64912","개발금융기관","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6491","여신금융업","64913","신용카드 및 할부금융업","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6491","여신금융업","64919","그외 기타 여신금융업","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6499","그외 기타 금융업","64991","기금 운영업","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6499","그외 기타 금융업","64992","금융지주회사","C9"
"K","금융 및 보험업 (64 ~ 66)","64","금융업","649","기타 금융업","6499","그외 기타 금융업","64999","그외 기타 분류안된 금융업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","651","보험업","6511","생명 보험업","65110","생명 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","651","보험업","6512","손해 및 보증 보험업","65121","손해 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","651","보험업","6512","손해 및 보증 보험업","65122","보증 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","651","보험업","6513","사회보장 보험업","65131","건강 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","651","보험업","6513","사회보장 보험업","65139","산업재해 및 기타 사회보장 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","652","재 보험업","6520","재 보험업","65200","재 보험업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","653","연금 및 공제업","6530","연금 및 공제업","65301","개인 공제업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","653","연금 및 공제업","6530","연금 및 공제업","65302","사업 공제업","C9"
"K","금융 및 보험업 (64 ~ 66)","65","보험 및 연금업","653","연금 및 공제업","6530","연금 및 공제업","65303","연금업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6611","금융시장 관리업","66110","금융시장 관리업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6612","증권 및 선물 중개업","66121","증권 중개업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6612","증권 및 선물 중개업","66122","선물 중개업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6619","기타 금융지원 서비스업","66191","유가증권 관리 및 보관업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6619","기타 금융지원 서비스업","66192","투자 자문업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","661","금융지원 서비스업","6619","기타 금융지원 서비스업","66199","그외 기타 금융지원 서비스업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","662","보험 및 연금관련 서비스업","6620","보험 및 연금관련 서비스업","66201","손해사정업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","662","보험 및 연금관련 서비스업","6620","보험 및 연금관련 서비스업","66202","보험대리 및 중개업","C9"
"K","금융 및 보험업 (64 ~ 66)","66","금융 및 보험 관련 서비스업","662","보험 및 연금관련 서비스업","6620","보험 및 연금관련 서비스업","66209","기타 보험 및 연금관련 서비스업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6811","부동산 임대업","68111","주거용 건물 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6811","부동산 임대업","68112","비주거용 건물 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6811","부동산 임대업","68119","기타 부동산 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6812","부동산 개발 및 공급업","68121","주거용 건물 개발 및 공급업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6812","부동산 개발 및 공급업","68122","비주거용 건물 개발 및 공급업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","681","부동산 임대 및 공급업","6812","부동산 개발 및 공급업","68129","기타 부동산 개발 및 공급업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","682","부동산 관련 서비스업","6821","부동산 관리업","68211","주거용 부동산 관리업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","682","부동산 관련 서비스업","6821","부동산 관리업","68212","비주거용 부동산 관리업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","682","부동산 관련 서비스업","6822","부동산 중개 및 감정평가업","68221","부동산 자문 및 중개업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","68","부동산업","682","부동산 관련 서비스업","6822","부동산 중개 및 감정평가업","68222","부동산 감정평가업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","691","운송장비 임대업","6911","자동차 임대업","69110","자동차 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","691","운송장비 임대업","6919","기타 운송장비 임대업","69190","기타 운송장비 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","692","개인 및 가정용품 임대업","6921","스포츠 및 레크레이션 용품 임대업","69210","스포츠 및 레크레이션 용품 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","692","개인 및 가정용품 임대업","6922","음반 및 비디오물 임대업","69220","음반 및 비디오물 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","692","개인 및 가정용품 임대업","6929","기타 개인 및 가정용품 임대업","69291","서적 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","692","개인 및 가정용품 임대업","6929","기타 개인 및 가정용품 임대업","69292","의류 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","692","개인 및 가정용품 임대업","6929","기타 개인 및 가정용품 임대업","69299","그외 기타 개인 및 가정용품 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","693","산업용 기계 및 장비 임대업","6931","건설 및 토목공사용 기계장비 임대업","69310","건설 및 토목공사용 기계장비 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","693","산업용 기계 및 장비 임대업","6932","컴퓨터 및 사무용 기계장비 임대업","69320","컴퓨터 및 사무용 기계장비 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","693","산업용 기계 및 장비 임대업","6939","기타 산업용 기계 및 장비 임대업","69390","기타 산업용 기계 및 장비 임대업","C9"
"L","부동산업 및 임대업 (68 ~ 69)","69","임대업;부동산 제외","694","무형재산권 임대업","6940","무형재산권 임대업","69400","무형재산권 임대업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7011","자연과학 연구개발업","70111","물리, 화학 및 생물학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7011","자연과학 연구개발업","70112","농학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7011","자연과학 연구개발업","70113","의학 및 약학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7011","자연과학 연구개발업","70119","기타 자연과학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7012","공학 연구개발업","70121","전기·전자공학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","701","자연과학 및 공학 연구개발업","7012","공학 연구개발업","70129","기타 공학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","702","인문 및 사회과학 연구개발업","7020","인문 및 사회과학 연구개발업","70201","경제학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","70","연구개발업","702","인문 및 사회과학 연구개발업","7020","인문 및 사회과학 연구개발업","70209","기타 인문 및 사회과학 연구개발업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","711","법무관련 서비스업","7110","법무관련 서비스업","71101","변호사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","711","법무관련 서비스업","7110","법무관련 서비스업","71102","변리사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","711","법무관련 서비스업","7110","법무관련 서비스업","71103","법무사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","711","법무관련 서비스업","7110","법무관련 서비스업","71109","기타 법무관련 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","712","회계 및 세무관련 서비스업","7120","회계 및 세무관련 서비스업","71201","공인회계사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","712","회계 및 세무관련 서비스업","7120","회계 및 세무관련 서비스업","71202","세무사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","712","회계 및 세무관련 서비스업","7120","회계 및 세무관련 서비스업","71209","기타 회계관련 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","713","광고업","7131","광고 대행업","71310","광고 대행업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","713","광고업","7139","기타 광고업","71391","옥외 및 전시 광고업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","713","광고업","7139","기타 광고업","71392","광고매체 판매업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","713","광고업","7139","기타 광고업","71393","광고물 작성업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","713","광고업","7139","기타 광고업","71399","그외 기타 광고업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","714","시장조사 및 여론조사업","7140","시장조사 및 여론조사업","71400","시장조사 및 여론조사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","715","회사본부, 지주회사 및 경영컨설팅 서비스업","7151","회사본부","71511","제조업 회사본부","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","715","회사본부, 지주회사 및 경영컨설팅 서비스업","7151","회사본부","71519","기타 산업 회사본부","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","715","회사본부, 지주회사 및 경영컨설팅 서비스업","7152","비금융 지주회사","71520","비금융 지주회사","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","715","회사본부, 지주회사 및 경영컨설팅 서비스업","7153","경영컨설팅 및 공공관계 서비스업","71531","경영컨설팅업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","71","전문서비스업","715","회사본부, 지주회사 및 경영컨설팅 서비스업","7153","경영컨설팅 및 공공관계 서비스업","71532","공공관계 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","721","건축기술, 엔지니어링 및 관련기술 서비스업","7211","건축 및 조경 설계 서비스업","72111","건축설계 및 관련 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","721","건축기술, 엔지니어링 및 관련기술 서비스업","7211","건축 및 조경 설계 서비스업","72112","도시계획 및 조경설계 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","721","건축기술, 엔지니어링 및 관련기술 서비스업","7212","엔지니어링 서비스업","72121","건물 및 토목엔지니어링 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","721","건축기술, 엔지니어링 및 관련기술 서비스업","7212","엔지니어링 서비스업","72122","환경컨설팅 및 관련 엔지니어링 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","721","건축기술, 엔지니어링 및 관련기술 서비스업","7212","엔지니어링 서비스업","72129","기타 엔지니어링 서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7291","기술 시험, 검사 및 분석업","72911","물질성분 검사 및 분석업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7291","기술 시험, 검사 및 분석업","72919","기타 기술 시험, 검사 및 분석업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7292","측량, 지질조사 및 지도제작업","72921","측량업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7292","측량, 지질조사 및 지도제작업","72922","제도업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7292","측량, 지질조사 및 지도제작업","72923","지질조사 및 탐사업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","72","건축기술, 엔지니어링 및 기타 과학기술 서비스업","729","기타 과학기술 서비스업","7292","측량, 지질조사 및 지도제작업","72924","지도제작업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","731","수의업","7310","수의업","73100","수의업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","732","전문디자인업","7320","전문디자인업","73201","인테리어 디자인업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","732","전문디자인업","7320","전문디자인업","73202","제품 디자인업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","732","전문디자인업","7320","전문디자인업","73203","시각 디자인업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","732","전문디자인업","7320","전문디자인업","73209","기타 전문 디자인업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","733","사진 촬영 및 처리업","7330","사진 촬영 및 처리업","73301","인물사진 및 행사용비디오 촬영업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","733","사진 촬영 및 처리업","7330","사진 촬영 및 처리업","73302","상업용 사진 촬영업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","733","사진 촬영 및 처리업","7330","사진 촬영 및 처리업","73303","사진 처리업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","739","그외 기타 전문, 과학 및 기술 서비스업","7390","그외 기타 전문, 과학 및 기술 서비스업","73901","매니저업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","739","그외 기타 전문, 과학 및 기술 서비스업","7390","그외 기타 전문, 과학 및 기술 서비스업","73902","번역 및 통역서비스업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","739","그외 기타 전문, 과학 및 기술 서비스업","7390","그외 기타 전문, 과학 및 기술 서비스업","73903","사업 및 무형 재산권 중개업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","739","그외 기타 전문, 과학 및 기술 서비스업","7390","그외 기타 전문, 과학 및 기술 서비스업","73904","물품감정, 계량 및 견본 추출업","C9"
"M","전문, 과학 및 기술 서비스업 (70 ~ 73)","73","기타 전문, 과학 및 기술 서비스업","739","그외 기타 전문, 과학 및 기술 서비스업","7390","그외 기타 전문, 과학 및 기술 서비스업","73909","그외 기타 분류안된 전문, 과학 및 기술 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","74","사업시설 관리 및 조경 서비스업","741","사업시설 유지관리 서비스업","7410","사업시설 유지관리 서비스업","74100","사업시설 유지관리 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","74","사업시설 관리 및 조경 서비스업","742","건물·산업설비 청소 및 방제 서비스업","7421","건물 및 산업설비 청소업","74211","건축물 일반 청소업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","74","사업시설 관리 및 조경 서비스업","742","건물·산업설비 청소 및 방제 서비스업","7421","건물 및 산업설비 청소업","74212","사업시설 및 산업용품 청소업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","74","사업시설 관리 및 조경 서비스업","742","건물·산업설비 청소 및 방제 서비스업","7422","소독, 구충 및 방제 서비스업","74220","소독, 구충 및 방제 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","74","사업시설 관리 및 조경 서비스업","743","조경 관리 및 유지 서비스업","7430","조경 관리 및 유지 서비스업","74300","조경 관리 및 유지 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","751","인력공급 및 고용알선업","7511","고용알선업","75110","고용알선업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","751","인력공급 및 고용알선업","7512","인력공급업","75120","인력공급업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","752","여행사 및 기타 여행보조 서비스업","7521","여행사업","75211","일반 및 국외 여행사업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","752","여행사 및 기타 여행보조 서비스업","7521","여행사업","75212","국내 여행사업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","752","여행사 및 기타 여행보조 서비스업","7529","기타 여행보조 및 예약 서비스업","75290","기타 여행보조 및 예약 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","753","경비, 경호 및 탐정업","7531","경비 및 경호 서비스업","75310","경비 및 경호 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","753","경비, 경호 및 탐정업","7532","보안시스템 서비스업","75320","보안시스템 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","753","경비, 경호 및 탐정업","7533","탐정 및 조사 서비스업","75330","탐정 및 조사 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7591","사무지원 서비스업","75911","문서 작성업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7591","사무지원 서비스업","75912","복사업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7591","사무지원 서비스업","75919","기타 사무지원 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7599","그외 기타 사업지원 서비스업","75991","콜센터 및 텔레마케팅 서비스업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7599","그외 기타 사업지원 서비스업","75992","전시 및 행사 대행업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7599","그외 기타 사업지원 서비스업","75993","신용조사 및 추심 대행업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7599","그외 기타 사업지원 서비스업","75994","포장 및 충전업","C9"
"N","사업시설관리 및 사업지원 서비스업 (74 ~ 75)","75","사업지원 서비스업","759","기타 사업지원 서비스업","7599","그외 기타 사업지원 서비스업","75999","그외 기타 분류안된 사업지원 서비스업","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8411","일반 공공 행정","84111","입법기관","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8411","일반 공공 행정","84112","중앙 최고 집행기관","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8411","일반 공공 행정","84113","지방행정 집행기관","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8411","일반 공공 행정","84114","재정 및 경제정책 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8411","일반 공공 행정","84119","기타 일반 공공 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","841","입법 및 일반 정부 행정","8412","정부기관 일반 보조 행정","84120","정부기관 일반 보조 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8421","사회서비스 관리 행정","84211","교육 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8421","사회서비스 관리 행정","84212","문화 및 관광 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8421","사회서비스 관리 행정","84213","환경 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8421","사회서비스 관리 행정","84214","보건 및 복지 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8421","사회서비스 관리 행정","84219","기타 사회서비스 관리 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8422","노동 및 산업진흥 행정","84221","노동 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8422","노동 및 산업진흥 행정","84222","농림수산 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8422","노동 및 산업진흥 행정","84223","건설 및 운송 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8422","노동 및 산업진흥 행정","84224","통신 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","842","사회 및 산업정책 행정","8422","노동 및 산업진흥 행정","84229","기타 산업진흥 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","843","외무 및 국방 행정","8431","외무 행정","84310","외무 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","843","외무 및 국방 행정","8432","국방 행정","84320","국방 행정","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","844","사법 및 공공질서 행정","8440","사법 및 공공질서 행정","84401","법원","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","844","사법 및 공공질서 행정","8440","사법 및 공공질서 행정","84402","검찰","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","844","사법 및 공공질서 행정","8440","사법 및 공공질서 행정","84403","교도기관","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","844","사법 및 공공질서 행정","8440","사법 및 공공질서 행정","84404","경찰","C9"
"O","공공행정, 국방 및 사회보장 행정(84)","84","공공행정, 국방 및 사회보장 행정","844","사법 및 공공질서 행정","8440","사법 및 공공질서 행정","84405","소방서","C9"
